34.087836,-0.017597,-49.367359,20.086003,-4.830313,-0.085536,0.000005,0.057522,0.045380,0.001065,0.000004,-4.142775,76.216016,0.882971,0.030635,-3.047797,0.917100,-0.056022,0.297557,0.011948,-0.000527
83.179885,-0.060171,-49.079324,-152.927637,-3.872394,0.633491,0.000008,0.034867,0.073901,0.001284,0.000102,38.719669,34.714898,0.562170,0.261115,112.056758,0.979592,-0.511255,0.196566,0.011537,-0.002881
53.693589,-0.049418,-41.707837,-68.635306,-4.531812,0.435786,0.000007,0.032796,0.069675,0.000968,0.000079,39.539503,33.705451,0.450437,0.257019,60.526552,0.860884,-0.394267,0.278104,0.011986,-0.002231
41.726500,-0.042089,-47.745250,-31.760529,-4.480890,0.307169,0.000004,0.036532,0.065782,0.001045,0.000069,40.804781,39.678827,0.727819,0.258477,37.404389,0.505635,-0.310903,0.298607,0.011714,-0.001850
30.236091,-0.038771,-50.891352,0.333806,-4.194650,0.220074,0.000004,0.039501,0.064224,0.000903,0.000053,40.200308,44.978486,0.633210,0.260900,16.885258,0.379276,-0.250592,0.292924,0.011524,-0.001590
21.046656,-0.033514,-47.871603,27.220465,-4.409230,0.140670,0.000005,0.041905,0.058728,0.000860,0.000049,39.342507,44.345495,0.612482,0.248051,0.160362,0.600867,-0.195511,0.294275,0.011864,-0.001405
20.371342,-0.031403,-50.553523,38.039013,-4.862776,0.074180,0.000003,0.044757,0.058009,0.001087,0.000044,38.192809,49.818247,0.586024,0.231575,-9.755876,0.961447,-0.141559,0.300634,0.011140,-0.001253
21.768398,-0.027142,-51.135597,41.226688,-5.112452,0.009285,0.000003,0.045467,0.054159,0.001089,0.000038,36.064390,54.202157,0.542855,0.217844,-13.768183,1.117647,-0.089020,0.312729,0.010919,-0.001120
17.586609,-0.023301,-59.496289,55.582419,-5.086478,-0.050975,0.000004,0.049911,0.050380,0.001040,0.000026,35.433514,63.398398,0.731123,0.201196,-23.250918,1.048477,-0.042224,0.315718,0.011236,-0.000978
22.415763,-0.018519,-66.218370,48.099860,-5.032839,-0.096525,0.000005,0.051751,0.045208,0.000952,0.000017,34.620976,74.236693,0.688895,0.175930,-20.457763,1.154729,-0.008700,0.306904,0.011157,-0.000843
27.313680,-0.016132,-72.771187,40.429798,-4.778587,-0.139802,0.000006,0.053108,0.042089,0.000996,0.000012,33.604305,84.973385,0.771319,0.143745,-17.429269,1.047112,0.022077,0.291071,0.010976,-0.000709
28.808887,-0.016217,-77.776702,39.304534,-4.463418,-0.161398,0.000006,0.056293,0.041979,0.001263,0.000002,29.576394,94.492192,0.859948,0.100577,-17.322199,0.729548,0.034989,0.277718,0.010678,-0.000584
32.235178,-0.015876,-78.156054,34.467747,-4.352773,-0.184842,0.000006,0.059197,0.041616,0.001367,-0.000006,24.195610,100.054461,1.001120,0.046156,-15.885403,0.766284,0.046847,0.259570,0.010616,-0.000449
35.669628,-0.014985,-74.132362,31.376512,-4.562104,-0.214481,0.000006,0.061944,0.041077,0.001354,-0.000007,14.007462,103.192730,0.964471,-0.008069,-15.429114,0.862487,0.057938,0.272587,0.010487,-0.000287
37.010473,-0.010457,-66.280937,31.357650,-4.890649,-0.249763,0.000006,0.065831,0.038277,0.001143,-0.000015,0.336524,103.376840,0.806994,-0.062441,-16.519978,1.183308,0.070824,0.281761,0.011746,-0.000124
36.061842,-0.004313,-59.711316,34.137441,-5.028317,-0.277244,0.000004,0.068804,0.034675,0.001021,-0.000024,-14.122250,104.502141,0.872903,-0.116689,-17.753947,1.217407,0.073986,0.291504,0.012621,0.000061
37.341548,0.001148,-50.804515,32.114855,-5.196866,-0.301760,0.000003,0.071391,0.031872,0.000912,-0.000033,-33.240259,103.791612,1.160089,-0.176002,-16.118919,1.128853,0.076696,0.318988,0.012267,0.000281
36.856058,0.003116,-38.010077,34.776213,-4.942888,-0.344397,0.000003,0.075993,0.030149,0.001000,-0.000042,-56.846604,100.740358,1.214165,-0.237347,-17.259496,0.957671,0.082603,0.305070,0.012400,0.000588
34.229464,0.006272,-26.038143,46.397612,-5.272524,-0.401944,0.000008,0.082082,0.022267,0.001085,-0.000061,-86.637877,98.987011,1.539508,-0.306816,-22.394383,0.964346,0.093411,0.323193,0.013333,0.000982
34.208804,0.011001,-9.108131,51.774602,-5.564773,-0.461655,0.000006,0.088587,0.023503,0.000983,-0.000094,-129.006467,97.110188,1.695506,-0.377798,-26.300170,0.917181,0.095138,0.351188,0.014322,0.001480
29.996328,0.028840,30.141382,68.404325,-5.969838,-0.646597,-0.000004,0.089722,0.020027,0.000957,-0.000128,-207.640796,94.020758,1.238389,-0.504725,-38.343637,0.959248,0.169082,0.382025,0.016444,0.002378
29.996328,0.028840,30.141382,68.404325,-5.969838,-0.646597,-0.000004,0.089722,0.020027,0.000957,-0.000128,-207.640796,94.020758,1.238389,-0.504725,-38.343637,0.959248,0.169082,0.382025,0.016444,0.002378
