228.987506,-0.204189,-455.513563,113.581681,-47.335178,-0.052674,0.000056,0.538031,0.476039,0.011002,0.000069,-66.314532,750.225238,8.086511,0.330377,18.183095,6.394699,-0.473730,3.113961,0.117921,-0.007450
2041.453896,-0.814211,-297.442088,-4965.066826,-40.597474,11.288616,0.000053,0.129029,0.905121,0.011161,0.002085,173.182451,220.491334,2.961520,2.173140,3146.415997,7.754881,-7.285527,2.473278,0.091479,-0.046925
488.950157,-0.516387,-297.916866,-1147.946713,-44.707906,7.543221,0.000051,0.259393,0.716819,0.009821,0.001051,405.530136,153.420753,5.757722,3.033015,988.521669,7.846953,-6.661407,2.833864,0.107243,-0.023682
671.100527,-0.421733,-242.908685,-1306.200208,-45.718923,4.355406,0.000058,0.310839,0.630428,0.010995,0.000739,400.762225,145.429811,7.360250,2.509819,977.682290,7.585314,-3.961486,2.881061,0.108246,-0.017270
1331.487667,-0.359417,-697.032959,-2585.606736,-45.422582,2.813451,0.000055,0.326843,0.587180,0.010273,0.000626,454.950493,598.171052,6.916231,3.313175,1607.038086,7.140415,-2.774375,2.930821,0.110065,-0.014728
425.018925,-0.357671,-566.133640,-628.745693,-44.852895,3.485561,0.000059,0.358162,0.588105,0.010635,0.000555,455.954197,475.369882,6.956629,3.202229,563.488251,6.242085,-3.571994,2.936698,0.111268,-0.014532
-387.737292,-0.322082,-347.577984,1172.009746,-44.939870,3.079893,0.000052,0.389515,0.566412,0.010335,0.000506,434.277321,261.199786,7.834350,2.965364,-427.469355,6.832879,-3.237445,2.889441,0.113505,-0.013924
-763.168600,-0.288935,11.790694,2077.912407,-46.514170,1.580379,0.000054,0.410205,0.537339,0.010459,0.000429,401.627631,-87.621163,6.923070,2.710098,-956.387026,6.843579,-1.753035,3.041708,0.114467,-0.012699
-582.490530,-0.237190,109.109244,1790.073840,-46.285356,-0.107581,0.000051,0.428199,0.494202,0.010475,0.000339,310.826436,-167.442345,7.813770,2.778273,-851.934715,6.798648,-0.085929,3.012886,0.115191,-0.011543
-269.630780,-0.201980,-203.587812,1221.384819,-45.805460,-1.186031,0.000055,0.449550,0.456313,0.011075,0.000269,267.602620,189.521727,7.493067,2.933644,-591.947881,5.189712,0.936345,3.077167,0.116272,-0.010741
62.470423,-0.184428,-716.019820,623.027046,-47.671418,-1.776869,0.000054,0.468270,0.445800,0.011068,0.000215,366.715794,736.097698,8.395506,2.885534,-327.687604,6.932931,1.462939,3.083468,0.118636,-0.010122
389.513079,-0.164266,-1203.446692,-16.669188,-48.156069,-1.912663,0.000055,0.491992,0.430546,0.011184,0.000149,549.177515,1263.668892,8.106694,2.495547,-13.956429,6.822619,1.540539,3.149314,0.117875,-0.009362
488.876095,-0.157894,-1409.297721,-205.642668,-47.885865,-1.814095,0.000055,0.529490,0.429763,0.011142,0.000082,650.863649,1525.085471,8.713665,1.639393,74.814342,6.365331,1.427591,3.155420,0.117918,-0.008676
283.014410,-0.146121,-1270.266379,219.370735,-47.901263,-1.535391,0.000055,0.571099,0.422730,0.011225,0.000008,622.018295,1473.890837,7.986823,0.468315,-145.768566,5.998018,1.147658,3.191776,0.119753,-0.008025
267.781489,-0.137117,-986.740513,242.798357,-48.971776,-1.596728,0.000059,0.611651,0.416782,0.011159,-0.000074,435.936426,1297.981295,8.843128,-0.735617,-153.518260,7.025416,1.148044,3.193966,0.120505,-0.006602
216.565818,-0.117434,-695.187179,348.753180,-49.059772,-1.830135,0.000057,0.650337,0.404849,0.011374,-0.000171,125.105868,1138.559922,8.328010,-1.690514,-207.420215,6.367074,1.289077,3.256477,0.121394,-0.005019
204.029604,-0.095998,-358.707075,362.984750,-48.454660,-2.125389,0.000054,0.684198,0.393927,0.011495,-0.000266,-335.202275,938.618402,8.916498,-2.260130,-206.747176,5.991071,1.421390,3.216896,0.122413,-0.003374
359.154315,-0.081231,-278.388010,23.394768,-48.699023,-2.044968,0.000053,0.724018,0.393025,0.011517,-0.000411,-705.317234,1003.859822,8.979512,-2.882316,-15.387806,5.737744,1.063759,3.260811,0.123121,-0.000975
134.403497,-0.062340,-354.136177,545.333658,-49.080769,-2.003145,0.000054,0.765386,0.389768,0.011516,-0.000582,-973.277215,1237.671420,9.130472,-3.804656,-306.363636,5.972566,0.580582,3.274873,0.124666,0.002913
265.967224,-0.024616,-54.460790,289.473271,-49.609136,-2.759666,0.000058,0.832705,0.367061,0.011585,-0.000851,-1234.648782,1085.045236,9.625023,-5.161368,-166.604200,5.404849,0.828820,3.369973,0.124850,0.008437
232.526818,0.044671,380.469329,483.863966,-50.483439,-4.751288,0.000064,0.880140,0.318268,0.011818,-0.001149,-2310.906276,905.369913,10.005486,-4.847240,-305.164703,5.339536,1.995180,3.418919,0.130457,0.015047
403.142846,0.223636,1701.707638,263.399211,-52.032200,-7.198583,0.000062,1.205873,0.249924,0.013072,-0.002397,-5950.615656,817.640120,12.493550,-9.003513,-191.657970,4.073452,1.746176,3.558234,0.144357,0.038543
